order_id,payment_sequential,payment_type,payment_installments,payment_value
360b04a1d5ade05ad883270f2d2580de,1,boleto,1,40.28
8f6467bcaef44e076b48a04fa38557f3,1,credit_card,1,41.69
aebb9ea169213280a20a4acaea15b7e6,1,credit_card,3,104.28
cce72bec497212f4c37a044860358035,1,credit_card,5,227.27
731d3306e501c3e8d2029269e8eed46f,1,boleto,1,115.9
ad5425b24e9a5cadeaebcb9f6f8347f7,1,credit_card,1,76.77
79f5e74dabe875d72cac7b0e80b66cd9,1,credit_card,1,32.44
44a10a741d51010c1440fc7337b5ff6e,1,credit_card,1,90.88
3129f1c46cd423a817ca16f066a80fb1,1,credit_card,7,177.6
eb8f24cf4aa474bfe99c062aff65c4c9,1,boleto,1,21.59
94f1e81783b607dd10f270a0ceaf9d40,1,credit_card,8,105.38
2d260d3f0b13b0bde48ceb29fdc05931,1,boleto,1,89.45
300e2dfe7d37393693973f78426a0807,1,credit_card,1,43.71
c2deaee5e0fe626293e81bcfb557932e,1,boleto,1,65.38
fb46ec58122be3837cc47f9d175de2bf,1,credit_card,2,75.25
df428478aa9a594cfd597ef214e67b16,1,credit_card,2,55.46
a484a3b382ad9e61385e85f22607e135,1,credit_card,8,672.82
aac66aa37e3c8d0fcc9571062fabb261,1,credit_card,3,42.92
471203d247e323c6eeb7ddbea92e69f4,2,voucher,1,68.34
c78f3a2f9a1597e840d46919a968a19d,1,credit_card,3,185.73
7b7d41ed4a08974cabec08405b527b18,1,credit_card,1,57.37
3663c0f887191044441077fb3564dc94,1,credit_card,1,46.84
c41b4bf6e36acb1b2b50d976ceda84a9,1,boleto,1,173.27
5a130e5571bc83bee3bbf7524d83b831,1,credit_card,1,23.6
651bd7286b2e17e1e3ea7b644870e429,1,boleto,1,253.01
e6cb268ffb0ba3f571bbc8b60a2e90fe,1,credit_card,10,106.09
55cae94920fc56b51f65ea17a94348e5,1,boleto,1,147.35
46c820acb13d40759d9cf3941fb7a47d,1,credit_card,1,77.57
34d981c2cff2bb39afd6bb3f424c2173,1,credit_card,8,395.58
b607cddb1d5540b72adbffe3ffa05328,1,credit_card,1,41.99
480bcd149d31afa20c3bc68c536e5e98,1,voucher,1,34.42
4c0e7658ee833bf5d9523ef57e6c202f,1,credit_card,1,85.14
dab943af31668b8e5576d94c49852c8b,1,credit_card,1,36.05
e79482cdab6fba3d35fd8293343e5aa7,1,boleto,1,60.09
3ed6bdde461210d79c78d2ba9327e03f,1,credit_card,2,88.76
1e7d25f611e794f9614dd3e10a8596e7,1,credit_card,1,43.08
a8c82838d43738e226d64ee5240f3004,1,credit_card,1,52.68
b75531d67f9616e9012cea103a187c8c,1,credit_card,5,266.14
2ff3e8ab6f85a5b98e1020c071ca5f12,1,credit_card,1,41.11
737fb9e22c4e0cf05ae8e8d8f6992b71,1,credit_card,5,210.6
5b7a9a3c182d3c773dfd622600c5d0a8,1,credit_card,4,376.39
7144ca093cbdecfdfc3e76d49da6ffb9,1,credit_card,2,205.24
4948f06b894477c108c871a15fd4f1d6,1,credit_card,2,72.56
78c96fa659d86790819c423216522535,1,credit_card,4,82.67
d66deb9ded8ffbd8ef4850522ad8fec6,1,boleto,1,94.3
274cd784482aeed5533082fd271be663,1,credit_card,6,65.1
3eeb4f7586da186783c7820e81bf90ac,1,boleto,1,108.38
96245f4488be31192a246b608e6deec4,1,boleto,1,116.19
2cfbf3ae48a6f2a46384be9fbdf8c9ff,1,boleto,1,209.24
7472a7af8da923995455305668975074,1,boleto,1,144.47
b28d5be82c0088c66d57a28686db4e39,1,credit_card,3,103.37
199c3d5d5456786637603c3975e504f3,1,credit_card,1,169.8
3d08a84829e314578aefc90c376dc3d7,1,credit_card,7,1638.72
560459df3c765b876f92c018e728b978,1,credit_card,10,218.55
df3c03ee5c240bfffaa5e3dfaeb4699b,1,credit_card,9,96.22
cdd3f73daec692a65c1cb65c46154b84,1,credit_card,1,91.96
88986b613097da641340bc366a2d91d4,3,voucher,1,18.49
cdc0800fdbf7580a26201f0a1529ee1f,1,credit_card,1,78.71
de1fd807103f4bbdf1bd55bcceec0276,1,credit_card,1,86.22
a8dfd32371cae5bb9f2373b0be0d924a,1,credit_card,1,69.31
2e1b96bb2d8b0ca7e4a6c3d0c15d68a3,1,credit_card,2,146.35
3f63743b561bfda616e23f460bd70d58,1,boleto,1,140.0
a65a9341ffd94a1881a1fd34436155f9,1,credit_card,2,37.38
e0b23ee5e7134cc220b6bbba915ee91c,1,credit_card,3,37.44
5f41ba651ddd43c1070bd2db77b00b00,1,credit_card,3,87.73
e271431ad37021b0e445c4f01a6ff83c,1,boleto,1,148.04
fae47c33ced01bcd86b7152ca8c6d803,1,credit_card,1,167.69
d8cb2573a32f3089690e573f7adfba54,1,credit_card,1,94.61
0363c3cd0593c841b52d9817c89beaed,1,credit_card,1,29.09
8c0ba0ee5bf1417ede40de0a3621f727,1,credit_card,3,368.39
e52c2cb181473eb8935fbb121d21628c,2,voucher,1,100.0
0512bcd90b810913b8177d5324c5ee0d,1,credit_card,4,87.64
8deb9479ea624f4faf5bcbf20f4499d8,1,credit_card,6,529.95
afc22368eeb04afb4727cdec59103f90,1,credit_card,6,105.32
f71c29e41d9d12d65f0e05f17fc6cecd,1,boleto,1,59.11
9ea90710803e4139de8c55d6d4f9accb,1,credit_card,4,415.0
04c16a4e370df99cc2e5e4228ee63820,1,credit_card,2,314.43
ab09afe5fa58419dc20bca18a0a68fc4,1,credit_card,2,122.17
1c928abe3140f4705e73bc9ffe47e5cd,2,voucher,1,33.44
785ceb77eb42e247a85b8e65c7724ac8,1,credit_card,7,151.61
234ea4333eec78d8e18bc801a916e1f4,1,credit_card,2,150.0
351a4161d1abb1089cd923ba455f46cb,1,credit_card,8,148.42
d97cacbc87a70c0a938044518f7c31c2,1,boleto,1,173.48
1ed4e96d371387280707c53f4555031b,1,credit_card,1,10.97
a073890ee9e11b5aafa384ca67a12ba6,1,credit_card,1,69.54
15c31c519540921d720cca6129389633,1,debit_card,1,139.32
b7b11f6c6708310dfe528e5b729399a5,1,boleto,1,115.1
df9082ea96a53aaf56d0cd5d42128b33,1,credit_card,1,62.58
1fcde8f1d8b0a48e0ce8a212f1fb8dc1,1,credit_card,3,68.57
97967e720610b3e51b1203d91c1a746d,1,credit_card,1,31.69
35cab29a44850e454b675c0160b34a45,1,credit_card,10,661.81
f8a8d05d951ce7e359dfd0c67f1de017,5,voucher,1,0.34
639081c9007c810d12b3f0b01afc7118,1,credit_card,2,24.83
35db0e3e9fffd2d0187b56f434931db4,1,credit_card,1,185.94
7b598857cddf46a156640f69f70a6e6d,1,credit_card,8,741.33
d36515bd9fb81a3374b1979478926fbc,1,credit_card,10,231.27
139566ca96ac60204ca4fc24f52d8c83,2,voucher,1,100.0
70848392a2b1c4ea647d7206bf1b5b47,1,boleto,1,123.39
77e62cfd69f43538aaf8b8cc7392a151,1,credit_card,8,111.79
42e1c1e283ac7a8dae4628e0fb152dbb,1,credit_card,4,90.84
b1548030276cf66c9a378ca64b264873,1,boleto,1,28.17
c5a1e865d2341b9c0330f478a3e8751f,1,credit_card,1,96.33
1a3fba90ea359c9da001520adf13fa7e,1,credit_card,3,177.37
dc96a12713fb7cbfd8feac4ab0b8f2a2,2,voucher,1,30.0
5e1b4875a5df5a3743b84762d92d5268,1,credit_card,6,136.07
a236ae70310b60403c3adac81f96d5e6,1,credit_card,10,186.1
fd8d9bc6af4ccc073a7fe152040e81f2,1,credit_card,1,40.84
7240caa1d8eea03f75f8759f39182e01,1,credit_card,2,102.64
f294b6c586ebebae6fcdd9818f7381ff,1,boleto,1,130.88
68e4d7b489562de5ca0a4486d7d0c3d8,1,credit_card,7,77.8
bf828da22f0015742c0558ad02024d44,1,credit_card,2,197.26
431a580839d1ebe61a5f614141596e60,1,credit_card,1,45.78
a1706a33c76bfd77c2fa337f882b31b2,1,credit_card,10,778.27
a756ca7873d8dfa6a2954b040f53052a,1,boleto,1,58.09
7457d3d23917512e33d58f76c92b4508,1,credit_card,5,268.45
0606297cba03ae6663495514f5bdae0d,1,credit_card,1,55.07
30f3565c987f787c24733cdb37313a0c,1,credit_card,1,82.7
29ae9ab539215f3bbec11770fc3fe299,1,credit_card,5,236.0
75b6f8722f53c2f4ec267dfeaaa8808a,1,boleto,1,41.88
deff260a5916c04657b930c37209499d,1,credit_card,1,44.09
82ff294d1970490323910cdd6c463977,1,credit_card,2,106.23
d916bc63daa29deee391ab3e479e2923,1,boleto,1,69.97
86bea29683568dfb87f96dc4b7997cbb,1,credit_card,1,38.01
0dbd8f8a36f6705bcd98717af943018b,1,credit_card,1,69.22
b64220d7a72e74c6736faa083586c7dd,1,credit_card,8,80.9
ac56c167333aca5b20ab180d2f00079e,1,credit_card,6,218.8
967868315b8ce562c1deec7e1ce602a5,1,boleto,1,217.21
4e2cd0aecbb0fbcc5fc61ed8fc23589c,1,credit_card,8,88.74
99e33e27f532877aa1da2d36a5d88066,1,credit_card,2,390.77
ab5e70933adc821b7fa1ab45759ab54a,1,credit_card,3,81.89
55bd4049f3befad7afcead7894b3a0e1,1,credit_card,1,65.0
75de3533485debf7b6eb8014b9c9ab76,1,credit_card,1,46.0
bc3fdb57bf20b2ce17d66ab9750415ba,1,credit_card,10,827.3
6b08bac55e7aba141d62c13bc3cb97b0,1,boleto,1,113.76
5c8b799d9e858d7af25f956df90a88a2,1,credit_card,2,54.05
14476cba4d3587039214504002fd09ab,1,boleto,1,141.48
b68a6db5c5def0ec7ba68639bf384c82,1,credit_card,1,29.75
3d4c0bee5a287df3c005b08aebb13911,1,credit_card,10,1668.74
58a4317c14bcba43d0cf161f17e9db2b,1,credit_card,10,118.05
3b3ef4cb2acb79f0af542185bc12bdcf,1,boleto,1,154.83
e1d78d7d328dc5311016ff1ef499dcc5,1,credit_card,9,311.23
332bd11885d05706808d2941958750a9,1,credit_card,1,63.14
05c163d46637e5c0c23a0075dc1c854c,1,boleto,1,65.68
e7f8b6dad6d14bd7555e2bcff5790f33,1,credit_card,1,127.01
5b6ceef2a759462c5010f414622dd1e9,1,credit_card,4,371.32
1fe0c983b306f5e920e23d8a461c8451,1,boleto,1,47.69
a6e7a9c6f4effc360a418d5bba41ba03,1,credit_card,10,111.12
6cc8ea41e721d4a32913da4bb2179069,1,credit_card,2,96.17
ae6144c470984a7dcd32074f5d981973,1,credit_card,1,47.38
f64acc0cecd62080222884dac91d7e81,1,credit_card,1,216.93
8fba9dc7c5f7b23ea9de62eba08dcfdf,1,credit_card,3,78.38
cec3185bcfe3a9c60e73df2ae9bfa4ac,1,credit_card,1,21.07
11735753f4576ee70b2cc1e246a49fb4,1,credit_card,1,165.18
44c652443459cd095f4298d1d1daa389,1,credit_card,1,66.69
783c795ca45c01ac1ebe459d8c26751d,1,credit_card,4,143.76
60374093aa8d84de08b2c04a3eec89c4,1,boleto,1,282.8
ee07e83c0d2cc891e7ff4f5472475ffc,1,boleto,1,136.44
9e1eccc08685bb903c6eee8ade67a23b,1,boleto,1,255.42
ca4b9f3ce6fc19e8533501cf8c6b832e,1,credit_card,1,0.01
f70bcdfa88e05f7e1233b958f9c7824e,1,credit_card,1,75.08
aba9c0c1ee2e5f45591967f4cb01e708,1,boleto,1,156.49
69462246c5d9730f30df8f49f1cc1e83,1,credit_card,8,207.23
818b0cfed13b2b6712926e620e37ec60,1,credit_card,10,106.58
a8e71f90cc64f1bb855f48a020bb463a,1,credit_card,2,88.71
631f239214469de434c64b7d2b34ab0c,1,boleto,1,40.85
9387dc46ae037c9d7eeec8ec1ace0f10,1,credit_card,8,340.07
ad1e181092a016f9c984f5ba59bd9119,1,debit_card,1,302.38
bcb6134869795ad066027719f33af2d7,1,boleto,1,69.73
4c33ec562d9dc5655e160913aa86eb53,1,credit_card,5,58.59
68231c7a35ad513fc1c82338d1682275,1,boleto,1,58.01
02d5935847b855f189ad0391968773b2,1,credit_card,1,51.69
f12388e0e8c7694fc38c8de19261054c,5,voucher,1,18.77
3a96b8ddd22b9f22c3b8a556d2003fd8,1,boleto,1,34.52
b23878b3e8eb4d25a158f57d96331b18,2,voucher,1,122.79
7423b4cc85c866b575901e064a27c5e1,1,credit_card,1,10.0
b81a6b90b7a473ecb855ee9f4a881032,1,debit_card,1,53.47
36307ab4d5c4b59fbc4034d2adb2cb77,1,credit_card,1,46.7
2eb826451c12016e8f5b7bb87060a39f,1,credit_card,1,170.62
945977d780700b75a6eb2ccd81566d4a,1,credit_card,1,59.87
95efc26128229ac33bfc67d4fce8fa28,1,credit_card,3,67.53
c2414e3bcb42ad5f67a0b161ed96f8fa,1,boleto,1,68.37
cefe70775d8821c8dcf166f843d38d1d,1,credit_card,1,75.16
fd117d65267f58ad33d914a3cc317543,1,credit_card,10,115.66
4f369e46adec128db04e9e4e4d5f9831,1,credit_card,4,148.58
e2c9f858f7f4d4291add68fd7fcf8090,1,credit_card,3,777.0
4876a2f1355adc2345aac33e913f3939,1,boleto,1,32.77
89b229dc09711327ecea7f124b029557,1,credit_card,2,76.55
478627b306121470f39a3097aabbbc70,1,boleto,1,28.13
ff0d5a38b85fbd18f685047969739467,1,credit_card,1,46.0
cd9b4eecd6f542b2bcd61d258ab097f9,1,credit_card,7,71.51
4505b87dc4843da73734e3e1a6537999,1,credit_card,1,90.28
b68b074f1ab9121ef83da7fcc026534a,1,credit_card,2,162.76
cac0cf69e6b636454b35048fac095f75,1,credit_card,4,316.64
8331588bfd765bf151ba1682255903f3,1,credit_card,1,36.85
95cae9dd806a2b045a98c5f253c74d0d,1,credit_card,2,106.87
b5b6b559dbbef80f0efc48cbee2423e2,1,credit_card,5,79.19
6731ed65e5a0e32dcaff875b46782434,1,credit_card,10,283.33
ac4d559cefc486f4ac59c17fc44f236c,1,credit_card,2,104.37
fe68b52db13993f58175fa589125d345,1,boleto,1,225.21
ddfc5bfeb3554462248798b6670835a9,1,credit_card,10,107.78
f2fa3795760c35b8c05fa8e2f09d5143,1,boleto,1,518.39
c0671cda25f7253fc814a9d6c9171583,1,credit_card,1,146.4
2fdd35034a62541526bee9d3f287c2e0,1,credit_card,4,212.12
77e6a10b9f7d2c7a06295e3098afac8c,1,credit_card,4,175.34
b9812205fdaef3474416bb7877583e8c,1,credit_card,3,167.32
b75900fba7c6652e3dc7b6ad4160fee1,1,boleto,1,35.68
ea5d5b94cb65b3b50f1eaf792db2b895,1,boleto,1,161.02
1affa2b54c26489a1600dea208b13bfd,1,credit_card,10,220.54
0a92bad75c24fdf33ed2a18801262e89,1,credit_card,3,56.54
36782087b0d4f8cd6daa340872006259,1,credit_card,1,13.27
47d248c19f5affa1ef2a5b91c8006ddf,1,boleto,1,211.5
afc84e339f31a17022bf1f1650386e65,1,credit_card,1,280.12
38fe8ffc7dfc8ee342b24cbd15715716,1,credit_card,10,124.5
720eebfd126b48c9ba768e0b74ed00d6,1,credit_card,3,223.74
fbee5a46914dbe7cb94572cb5557dd4e,1,debit_card,1,76.22
22ee2aa8eabfe51f0ed9d8b92824cd53,1,credit_card,7,219.3
a303f65e39cc18fa50d33767fd278543,1,credit_card,1,71.71
6f95997d009a6c89f18029f779a6de56,1,credit_card,1,51.99
4f7e7115e9774e0a45e016fa2cbe4b75,1,credit_card,8,301.77
2b81ceae14ec578d18655477c0efa3e8,1,credit_card,1,93.29
a75a2f7097d488d3e5c5709a05e32430,1,credit_card,4,47.38
f68e99de5c101aa886450b4a0278bee3,1,debit_card,1,45.3
75a7d0a8a9a12e7b866362cb26d536be,1,credit_card,9,360.48
2d707687709e7c9a3ba4c8c1749afa6f,1,boleto,1,64.17
4fe44efd8929f9dc43de71da5537c25e,1,credit_card,1,58.27
b3b79c755af727f1f4f48351296842c6,1,credit_card,1,43.78
4e4130337193dc0b97e9bbdcf262a965,1,credit_card,3,83.23
06450a9849cb4a8c2f3bbeba9995b64f,1,credit_card,3,335.48
2eae2166259acdfb17496cbcbf41959e,1,credit_card,1,65.56
cd80b68b81d09322cb7d076a19e615f3,1,credit_card,4,69.24
d8b1b374baabf8ba477823087ddfb1a2,1,debit_card,1,296.33
33cf8e9da9865079f64965b83061baae,1,credit_card,2,236.81
165ee1a310dfbfa598f465cece5cc5bd,1,credit_card,2,103.72
571178bf1877d0e28f7ec1e2f73c063f,1,boleto,1,128.78
b3ccbde27ee2833da8d2683e29d73307,1,credit_card,4,98.37
a7a401ab772a43f6b5467c96c0d8466f,1,credit_card,3,73.36
54b803c77b3baa82c6541268b252cc0a,1,credit_card,2,72.68
c0b4e1cd8410a7ec7d6262831e80d146,1,boleto,1,52.85
724074e91e873f7bba4b3548c59e5f92,1,credit_card,1,20.89
17fbfab064eabf65283e3987776af914,1,boleto,1,41.75
87064d517041a71950b9f0cf6d34b211,1,voucher,1,50.42
05ad4f359a4235a593f41f0533fe0457,1,credit_card,7,141.9
5f834cc4ee109c58dff88c60b8ba5ecf,1,credit_card,1,96.23
31a10d7f77b91046e15fcb519bad27e1,1,credit_card,1,119.65
d86359a45e3f6c6d8b35f7b13e41abf5,1,credit_card,1,124.7
4d9974c8797599512e8216eeb315817d,1,credit_card,1,41.85
6b62e2b730a85cfa0ed45351bb31291d,1,credit_card,1,35.0
d76d4d90a253651a393ba10c27ebd2e8,1,credit_card,8,1730.87
9ee8c4e95442d267ec52b5c452928131,1,boleto,1,102.03
72eb322e753c28b18819556635ae9a1c,1,credit_card,4,87.32
dadfdcd24f54c8c6e8aff011390e5a08,2,voucher,1,60.19
4e3fed54789d074f84843177f4c6604e,1,credit_card,6,78.48
292d7ad29c8a2d97eb84d18ab3d38997,1,credit_card,10,1015.92
4fc714d903314beff16d93bd2e75f612,1,credit_card,1,69.9
94c5693f7d8c98da89c3d014fc936bb0,1,credit_card,3,161.88
279b9a9df2c05138cfda068bb1e0143d,1,credit_card,1,161.71
205600cda4d43b1596093a3297908ea5,1,credit_card,1,67.5
0be6d173c7061938d89152c036ac064a,1,boleto,1,55.68
a55faa0a62ca4a533d69b48af1f9c74a,1,credit_card,2,128.25
2c8aa83a58bbe76256c06fce899aa4aa,1,credit_card,2,74.06
d10a096222e79b442a554b53eab60f9f,1,credit_card,2,102.64
6c4e1e1b0508d7c73164b8890daa28c6,2,voucher,1,126.76
ea6ffb995c7f69175be7e15ed631b15d,1,credit_card,5,101.14
6f12e75904fc81f10212ce38a363946e,1,boleto,1,58.11
ca5806ea7cd456a6c3ec4e7591331402,1,credit_card,1,117.95
f25bbb036033d9fdbce59f6858f0bcd2,1,credit_card,10,162.25
e9f522c53167fa577d6c160031595440,1,credit_card,3,136.5
5ad6b16f8a1d20ec9eaf8f9340406f0d,1,credit_card,8,289.57
2974064c396f0496d1eba4b3c49cd772,1,credit_card,1,55.28
4faf80dc9fb66032ad2dfb5a78c2c56b,1,credit_card,1,203.69
e39a42a73eda90d2876d17017239f6d4,1,credit_card,7,76.79
3ac0f5a50ede5981b44f30306bb853fb,1,credit_card,5,191.36
5270a6da2c326132afd3b3c0a186a795,2,credit_card,4,59.68
9b0f1e1427db19a11c3ab29e6ebf4846,1,credit_card,4,133.71
7578d16f248e3eb69ec30d3fb27a7a38,2,voucher,1,29.9
3671c63de5b229f79f8ada4644a3d995,1,credit_card,1,107.44
3d34d8e3ea34d73617a75deea86ced48,1,credit_card,5,106.16
d139bb03af910e29eab280ed63bec613,1,boleto,1,73.44
c68f8933bfde7861455fab77ea35596b,1,credit_card,5,421.02
685b6ac77f0d5c2dc070c3016e8bfe4a,1,credit_card,6,163.48
b54c7973502fa2cdd1b75c993dd98029,1,credit_card,3,142.28
c2fdaa1b60c55ac8d318c4adb4b26373,1,credit_card,1,19.26
cd74303942bee59edc3379f0a6433c62,1,debit_card,1,38.53
13b405c01103fcb4ab199d6a8f7825ef,1,credit_card,4,158.3
8167783184672ac51f523d827def5b07,1,credit_card,2,83.93
5f6b520cff06f23c77386b75976256e9,1,boleto,1,239.64
791a044148a5de3317595143ddcbd844,1,credit_card,7,72.98
5573c35c52d8dc509a11bb0ef66eb409,1,credit_card,5,203.31
2c1c4a8d435d8080c8e01dae4d7a5af3,1,credit_card,5,65.53
17a9050c446ea78f7108b7a5515aa438,1,credit_card,4,66.01
a9b40303a2123e60ba30e5c02613e6dc,1,credit_card,12,155.14
cdcc002fa2228704c9da0dcbebd8d56b,1,credit_card,4,41.01
96a9dc773b9aac00c5344d7710b15ad2,1,credit_card,1,29.04
529aada4497d124d483d26ebb8ae9606,1,credit_card,1,44.95
1a3960b27016b5cb04fb3ad29076edd3,1,boleto,1,74.49
b503b740e8fd1459f15b442444b2d4ee,1,credit_card,4,210.2
5fb81ae5bda9580ad705d1ce97a6fa49,1,credit_card,6,123.75
d7362aa5fe91fbcde99a34eb3f592a36,1,credit_card,5,196.25
c09b25f84f52644793916c9d834ee48b,1,boleto,1,59.2
6fb0ec015d5b4e5f4031a61d1a6e1f64,1,credit_card,1,234.46
e3972eaaa49eaaa56867a035b01686b2,1,boleto,1,163.65
cbb8c3748ad61bcd4011720d8a58a3a0,1,credit_card,2,131.49
7a71ea3784516335d7d333ed70db7caf,1,credit_card,2,761.53
4086b35550b0ef9c5c94ef7b116fa47e,2,voucher,1,86.01
14e1335948fa1aacabaedacaf51d545c,1,credit_card,7,77.99
747948a9e0576dc3881e63a32fa5ce47,1,credit_card,1,28.75
22f963cdff9b03259d2eaeb9a023a526,1,credit_card,2,148.2
03286323ba721edf10e38e1abeb159be,1,credit_card,4,248.52
54145c3186301069402e7e07a5e14d2d,1,boleto,1,186.14
15c7a48b6ce2d3967a7e83d40f566b70,1,voucher,1,217.62
08f41db8292c5a8be5d68f0a18492781,1,credit_card,2,77.57
ffa1dd97810de91a03abd7bd76d2fed1,1,credit_card,1,36.58
47d31d84d5649bc830782ef347952048,1,credit_card,3,192.76
2e0e65507f6731df25a16a460e5988f5,1,credit_card,1,43.14
e3770527e77ed1a6d8b5992c286dc4ea,1,credit_card,1,157.3
a57b39b38d69680f2b3708ec611e8bff,1,credit_card,5,164.3
17b7508c1910a10c24406ce07442115a,1,boleto,1,110.09
c67741bd4d11de0a38dd4b3947612f70,1,credit_card,10,1321.0
f27cec916c1b73075e04a096c6c31562,1,credit_card,10,1084.71
b879d0ee2d4d508e13888fbc78ef8694,1,credit_card,1,103.93
867f0402e99cf24466e5ca3b48ff92fa,1,credit_card,10,184.48
2bcf1f79964f8b4f4f62f19441601b1a,1,credit_card,8,1251.7
6b2169e162b7244ba60302ddbdb445f7,1,credit_card,2,109.44
3817a2f8b9b02eda56309cd9960453c2,1,credit_card,2,100.3
28100e608903eb27aa01604f626bd8c6,1,credit_card,4,111.17
e2cb8763d4216d9a23fd322ac9fec713,1,credit_card,6,1657.11
71796280d9fba67ea5ff0458a8e48544,1,credit_card,2,172.45
0d140a890cdc7ac00c5540b11c5ee93c,1,boleto,1,109.49
6dd018ddbabb3e2395f292cb1f2b3ba8,1,boleto,1,77.57
a1b54f30ed711d13163bfa0c07e8c847,1,credit_card,3,712.65
26b4d5acef7d1ea2ca51d3836df08d78,1,boleto,1,103.75
b95cae4001dc3efdaa739478cf9c92e4,1,boleto,1,226.72
21e52ff2fe2fd01824fe0e13fbef5963,1,credit_card,2,98.56
2ce757e7e2cf3442241e4646b3472dd0,1,credit_card,5,114.9
d981eec5ada61eb4066985278057dd19,1,credit_card,2,165.28
59fecfd658937396ab6180c0b9a99a89,1,boleto,1,171.93
79fe48b364804e62431c8f465e16f76e,1,credit_card,3,82.71
53120064d7fdd369bd6c2b0ab22e09fe,1,boleto,1,46.13
990191561cdc07033c9508e128674f6b,1,credit_card,2,44.42
ba4cf91b35e26a694108bfd8eebb2cec,1,credit_card,4,315.16
d7286844f1cfcbf3932adba03a2ab3e7,1,credit_card,1,156.32
15648e2019911c02505299339dfbde71,1,credit_card,2,115.45
a74e83bef10070f30831ad61d579a408,1,boleto,1,35.95
f2fe33e91924ce0b0182264712504584,1,credit_card,1,135.49
693ef2b7087823ffc033b0d94ec8af49,1,credit_card,1,75.07
f45a9d097cad72a13df7a423d893dab6,1,credit_card,1,56.39
7f724def94965291ea5556ad34f72a3a,1,credit_card,3,190.86
04ac505fe152a153d8b6013eccb4086b,1,credit_card,4,47.29
cc2d9c1811f602978ee856e76bff969a,1,credit_card,7,72.0
1def2f4bb1690cbafbef93e9617b0c56,1,credit_card,1,98.22
1974ffc6d3d8f6e9d8f82fcffa4be2a5,1,credit_card,1,37.37
6bf033a604dd601317705db318a6095d,1,credit_card,3,105.6
73ab919f6023d8c8a68fb70d0b08a28b,1,credit_card,6,176.85
6c75d5191caa57ce66aee84045b1d143,2,voucher,1,100.0
f9f6e986125412f95569a18406c749f0,1,credit_card,10,196.26
5eeac31e1838a5a8563b9d111cd09a5d,1,credit_card,10,138.89
e0fd296b15be54dfdffe8accfcd8620e,1,boleto,1,245.12
5038599d301a92796c7e52408dd0aea3,1,boleto,1,86.18
508d02fd7a1d114cdfd32ecb91721855,1,boleto,1,104.38
b03b8a7f0fb5b76851c4ffaea6f82388,1,credit_card,5,266.89
31a1db6df7cda3d38d977182b46e8b88,1,credit_card,10,193.44
9313c6e2df57e5358d335c1585a48f35,1,credit_card,1,34.89
a77e9a2ec8b11b15d33fcdd305e718d3,1,credit_card,6,157.46
4b5bd8e6ef37808d82dab7b2a81b18d4,1,credit_card,2,168.43
c7d68d01dba810b5715f4a0f183833df,1,credit_card,3,145.59
36bf83403fbfa11f0cf0691bb545752e,1,boleto,1,159.03
00ea690fe8c5eba029a3884243a02352,1,credit_card,4,49.1
d6be19fade8df35d46c377eaeb737f67,1,boleto,1,54.05
d2e870fac3d41a82545e1cf3ebaf5a4e,1,boleto,1,270.71
fb7a3213facd63106674c2d4fe0813ae,1,boleto,1,703.81
9e4a61da038289527b41b63aa81405d1,1,boleto,1,368.7
5d0603425fc99ce2d2f5b3eec417a09c,1,credit_card,3,81.12
8f4af5bc8345e13d9b92eb4d75aec7d1,2,voucher,1,50.0
9f18089ba7e24ef00e1c99eabd999fc3,1,credit_card,3,148.69
ce9927d9150ae96a67b99a89822ed59f,1,credit_card,3,74.21
cebd7770cff5bf0d645dae3996972876,1,credit_card,8,86.73
6699f3e7d674b95aa5f02c60e3312022,1,credit_card,8,204.98
14ccc60c0ec2c92f5d40eec2ac2a94a0,1,credit_card,9,91.27
022b1f3510a95b396431fec95f5de236,1,credit_card,3,113.72
b44d71edad65f41824d2e177470ef8f6,1,credit_card,4,61.64
ceb992824b749348734de15eaca939ac,1,boleto,1,21.59
0cabc61e5deb17c32904e1b512204efd,1,credit_card,1,13.38
58d6b7ad12ad08c7c8031d623ea2219d,1,credit_card,1,132.08
adbbe31eab3ec8799e71b8fd89956464,1,boleto,1,65.05
9497fdeba0ce6632e8e88b47fba765fe,1,credit_card,1,74.36
85b743affe05265f325748dc00ca7e12,1,credit_card,1,66.87
ed0bd11dccfe74e31019ba133badf088,1,credit_card,8,412.4
7497d2863817fe3cacbf2190af7accf6,1,credit_card,2,25.77
cfe2129968372224ea392ad47c0d5b02,1,credit_card,10,222.8
4804f818223357ed70205d686235e9f6,1,credit_card,3,340.07
a249134c21e6cc24928060768941584e,1,credit_card,1,104.2
35ae091cd580f7c6dbb7f8c1552740fd,1,credit_card,1,35.14
9224db86cedf958891e1b1afb4ad570c,1,credit_card,10,102.67
e86b1b2dd48839d7351406434afb578d,1,voucher,1,20.0
f45d4aa8bc99c39436fe3636932ea53f,2,voucher,1,174.39
81aaca55da8047141cf58b07e5f2e26a,1,credit_card,10,111.55
042c384c3edbe39a47895217eb5e90a4,1,credit_card,8,173.2
153a52cca2eafba8af5b3ca18eeb5d5b,1,credit_card,5,266.12
0eef863b28bcb921049770353295046f,1,boleto,1,102.74
30c03e784f1c82b58bdbdf321132067f,1,credit_card,5,114.45
dcfd7c52a6963113ae9c4e12ceebde69,1,credit_card,1,37.89
