geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,geolocation_records
32310,-19.938768933234908,-44.03834169825095,contagem,MG,209
32315,-19.941628099202305,-44.04185858702217,contagem,MG,125
32340,-19.939283906547246,-44.05144900305219,contagem,MG,161
32341,-19.93209970255219,-44.053376268627574,contagem,MG,165
32342,-19.919400218838444,-44.05299395885341,contagem,MG,31
32370,-19.928561584176094,-44.035622697401806,contagem,MG,77
32372,-19.920569470900052,-44.02640958503362,contagem,MG,29
32400,-20.018449005061406,-44.06780303840637,ibirite,MG,180
32404,-20.00697136653993,-44.04895788982015,ibirite,MG,16
32405,-20.02420253648774,-44.040673690799785,ibirite,MG,50
32410,-20.038329521039547,-44.05872019439919,ibirite,MG,21
32412,-20.029091337907943,-44.06541316934687,ibirite,MG,34
32415,-20.018093649998228,-44.091476185938205,ibirite,MG,59
32420,-19.980579348933848,-44.064108845931,ibirite,MG,32
32421,-20.01604150250598,-44.07786927814821,ibirite,MG,19
32423,-19.99340735019535,-44.06515205481119,ibirite,MG,21
32430,-19.996579505720902,-44.07259035649539,ibirite,MG,9
32450,-20.038320832591328,-44.13891959658021,sarzedo,MG,161
32470,-20.058159043126047,-44.178587125845986,mario campos,MG,55
32600,-19.966637880848904,-44.20266622401852,betim,MG,188
32602,-19.956431622030344,-44.19656551602942,betim,MG,16
32603,-19.964331493821263,-44.208443655981995,betim,MG,44
32604,-19.95179903826715,-44.196037480396,betim,MG,193
32605,-19.93359741189809,-44.183641119901864,betim,MG,68
32606,-19.936285983610865,-44.19877399560474,betim,MG,111
32616,-19.934273945700287,-44.23933795785705,betim,MG,4
32623,-19.92510992818833,-44.259942091556134,betim,MG,23
32641,-20.021890439336506,-44.22317681194743,betim,MG,62
32655,-19.970787000501534,-44.17045327255078,betim,MG,82
32661,-19.98189199008892,-44.147445621428915,betim,MG,32
32665,-19.97659568404985,-44.14866521897493,betim,MG,13
32667,-19.96562591201713,-44.13868285941468,betim,MG,93
32668,-19.989493164206277,-44.121237888545025,betim,MG,27
32670,-19.959986386151826,-44.171243584447936,betim,MG,189
32671,-19.950184131061796,-44.17752185023125,betim,MG,124
32672,-19.93912061459938,-44.173017240189296,betim,MG,102
32673,-19.94078306621906,-44.16330513476692,betim,MG,115
32675,-19.93641316016966,-44.13845416864853,betim,MG,113
32676,-19.944596834802155,-44.12952552303506,betim,MG,115
32677,-19.943003504595815,-44.1136240110523,betim,MG,66
32678,-19.934888281842195,-44.10881050599935,betim,MG,72
32684,-19.950466440474486,-44.10782780845316,betim,MG,28
32900,-20.066757396501128,-44.306195752963056,igarape,MG,194
32920,-20.053365700179633,-44.26097711552808,sao joaquim de bicas,MG,106
33016,-19.756794391923524,-43.85396634730321,santa luzia,MG,9
33025,-19.77664745508336,-43.8509249223164,santa luzia,MG,32
33030,-19.775876412248593,-43.87297103109191,santa luzia,MG,94
33082,-19.805047216681192,-43.84931304781137,santa luzia,MG,8
33110,-19.781986660188583,-43.91848304414402,santa luzia,MG,44
33115,-19.796231634884986,-43.91571850311825,santa luzia,MG,76
33120,-19.787174407114623,-43.91751271172357,santa luzia,MG,84
33125,-19.78868766742378,-43.93969573586318,santa luzia,MG,92
33130,-19.779691091950205,-43.93895344201381,santa luzia,MG,39
33140,-19.77063971683175,-43.934258571554054,santa luzia,MG,47
33170,-19.782026420417584,-43.89095214628793,santa luzia,MG,27
33200,-19.731097253636868,-43.94146568879755,vespasiano,MG,497
33350,-19.707822627527648,-43.97312654875095,sao jose da lapa,MG,102
33400,-19.636520104484408,-43.89965142692265,lagoa santa,MG,524
33600,-19.613117562252093,-44.03989226354459,pedro leopoldo,MG,376
33805,-19.768627939639334,-44.086652718411564,ribeirao das neves,MG,70
33820,-19.76965172463611,-44.13481905802161,ribeirao das neves,MG,61
33823,-19.762833833057254,-44.138676021523445,ribeirao das neves,MG,48
33840,-19.746822648541805,-44.081544895211756,ribeirao das neves,MG,34
33855,-19.752503184679963,-44.0711704871132,ribeirao das neves,MG,48
33900,-19.797807587931842,-44.018775553246634,ribeirao das neves,MG,71
33913,-19.777773939974978,-44.023705132197996,ribeirao das neves,MG,52
33925,-19.777902960024914,-43.99048776111663,ribeirao das neves,MG,29
33930,-19.789871850543015,-44.00784511918709,ribeirao das neves,MG,79
33933,-19.788775348858486,-44.01738463521277,ribeirao das neves,MG,60
33935,-19.805260206674156,-44.02782178935321,ribeirao das neves,MG,31
33936,-19.805004607696645,-44.01332146196757,ribeirao das neves,MG,12
33937,-19.804752970017834,-44.06454138889696,ribeirao das neves,MG,29
33943,-19.805563019680967,-44.02448617359142,ribeirao das neves,MG,58
33980,-19.662558537727836,-43.68930056578074,taquaracu de minas,MG,10
34001,-19.993191026225645,-43.85183380951944,nova lima,MG,56
34002,-19.99919317875783,-43.84782993620252,nova lima,MG,56
34003,-19.986615844847748,-43.86167962070278,nova lima,MG,86
34004,-19.99409402882276,-43.887058022372244,nova lima,MG,59
34006,-19.98048628881467,-43.93981496058217,nova lima,MG,263
34007,-20.034335397356873,-43.96642982270806,nova lima,MG,115
34011,-20.090295388611786,-43.95750538727779,nova lima,MG,22
34012,-20.00532479052168,-43.85098134058036,nova lima,MG,77
34018,-20.111626607711685,-43.93436943089234,nova lima,MG,56
34300,-20.089910650795822,-43.789123418882596,rio acima,MG,75
34400,-19.966156003176412,-43.80531972631105,raposos,MG,83
34505,-19.889137010050003,-43.80799858672714,sabara,MG,82
34515,-19.88869972210088,-43.79699750158474,sabara,MG,61
34545,-19.892370459082944,-43.8350974773001,sabara,MG,21
34600,-19.862878760675365,-43.86066985886877,sabara,MG,39
34650,-19.869490507084777,-43.89515881129176,sabara,MG,32
34710,-19.880489318726323,-43.90337735934442,sabara,MG,104
34800,-19.8849004292492,-43.66495294562986,caete,MG,308
34940,-19.95826027121757,-43.69681781577193,morro vermelho,MG,3
35010,-18.85534971833755,-41.946521089617654,governador valadares,MG,333
35020,-18.859976311157332,-41.93810116318081,governador valadares,MG,265
35030,-18.870309977958303,-41.95616386009414,governador valadares,MG,126
35032,-18.867254909804355,-41.961041333872,governador valadares,MG,82
35040,-18.89674278364268,-41.978873596876205,governador valadares,MG,126
35043,-18.89622664853716,-41.949525597604165,governador valadares,MG,52
35044,-18.88547551320914,-41.94732216443707,governador valadares,MG,70
35051,-18.87264083622994,-41.97342179103578,governador valadares,MG,44
35053,-18.861292240791727,-41.9658238770596,governador valadares,MG,55
35054,-18.845659480687907,-41.97669339720425,governador valadares,MG,26
35057,-18.84350584549893,-41.95847366467953,governador valadares,MG,135
35058,-18.84657108593826,-41.953910107785326,governador valadares,MG,57
35059,-18.842317230451926,-41.95296690372804,governador valadares,MG,49
35064,-18.841477898527227,-41.93270922073151,governador valadares,MG,8
35065,-18.847345739726602,-41.96157744466709,governador valadares,MG,24
35112,-18.557139693388137,-41.90865871570033,frei inocencio,MG,41
35114,-18.35655666791846,-41.59649748734009,pescador,MG,20
35115,-18.508114563074084,-42.08210977053469,marilac,MG,19
35120,-19.17032006670954,-41.8615913232571,itanhomi,MG,55
35123,-19.071183051265177,-41.8632453890104,capitao andrade,MG,16
35125,-19.00484554584605,-41.65183983345179,tumiritinga,MG,19
35140,-19.285073278116073,-42.00388859625823,tarumirim,MG,58
35145,-19.229637667755448,-42.10188722081008,sobralia,MG,20
35160,-19.499290040031866,-42.547175325981804,ipatinga,MG,364
35162,-19.468786725450673,-42.56389478130508,ipatinga,MG,713
35164,-19.453667889493683,-42.5439422582471,ipatinga,MG,587
35170,-19.506713154390685,-42.628614039650095,coronel fabriciano,MG,341
35171,-19.512078547306896,-42.61008583361945,coronel fabriciano,MG,287
35179,-17.930857586277867,-44.95659384210104,santana do paraiso,MG,85
35180,-19.545340606723506,-42.643848513674975,timoteo,MG,284
35181,-19.548005802868936,-42.59883373940887,timoteo,MG,90
35182,-19.57607170373005,-42.6431683737591,timoteo,MG,151
35184,-19.534809563472315,-42.667284399072415,timoteo,MG,27
35193,-19.429537697924797,-42.25735678929433,bugre,MG,6
35196,-19.31214841752365,-42.37318971562277,perpetuo socorro,MG,25
35198,-19.415825523070794,-42.41082528054917,ipaba,MG,69
35200,-19.500415267687412,-41.07286145044401,aimores,MG,140
35222,-19.413304362076545,-41.24778556412989,quatituba,MG,9
35230,-19.32488535792776,-41.249234673200206,resplendor,MG,94
35240,-19.167555289682102,-41.47180218430566,conselheiro pena,MG,113
35249,-19.417557882438132,-41.72756415518321,alvarenga,MG,28
35267,-18.276242309677663,-42.997849388042006,central de santa helena,MG,4
35277,-18.714277600364483,-41.170762527783666,sao joao do manteninha,MG,34
35280,-18.565779951585814,-41.23564099878552,itabirinha,MG,44
35290,-18.777954733022707,-40.98336116136959,mantena,MG,124
35300,-19.787035607141227,-42.1378858141528,caratinga,MG,470
35302,-19.782151109636132,-42.129340399483,caratinga,MG,15
35304,-19.774231315019133,-42.13679571685722,caratinga,MG,10
35323,-19.60572642689479,-41.96759179041304,imbe de minas,MG,9
35325,-19.760164772344595,-42.07556527702556,piedade de caratinga,MG,31
35326,-19.872948037572645,-42.13258772945871,santa rita de minas,MG,29
35330,-19.546635831295774,-42.112670848873115,inhapim,MG,92
35338,-19.634172866387665,-42.103493788696234,ubaporanga,MG,43
35340,-19.723406801685012,-42.523411634632275,bom jesus do galho,MG,45
35350,-20.095874844538972,-42.44291346825205,raul soares,MG,87
35360,-20.17109457367032,-42.524746122470695,sao pedro dos ferros,MG,43
35365,-20.294280906968602,-42.47372065361559,abre campo,MG,41
35367,-20.295230582503752,-42.344496728529315,matipo,MG,67
35370,-20.222521274073973,-42.64917115867607,rio casca,MG,74
35400,-20.391011466737957,-43.507047162023525,ouro preto,MG,534
35410,-20.339073957512912,-43.681674337912284,cachoeira do campo,MG,73
35411,-20.28758954681794,-43.48123170237622,antonio pereira,MG,19
35420,-20.37497229153692,-43.418085248936116,mariana,MG,502
35424,-20.39476345719793,-43.27792861411475,cachoeira do brumado,MG,7
35430,-20.41006048815078,-42.89881690745697,ponte nova,MG,480
35436,-20.57178137070997,-43.009719663080894,guaraciaba,MG,19
35437,-20.486371372252332,-43.19857046850785,diogo de vasconcelos,MG,9
35438,-20.36291378049634,-43.14402222191235,acaiaca,MG,20
35440,-20.16425237315996,-42.968428198957966,dom silverio,MG,28
35442,-20.245228686986213,-42.897278593634475,rio doce,MG,14
35450,-20.25306174547873,-43.8009689283785,itabirito,MG,404
35460,-20.13944080447951,-44.17686088474677,brumadinho,MG,219
35473,-20.410874626609804,-44.0257580869963,belo vale,MG,26
35478,-20.393237536476285,-44.33834277493451,crucilandia,MG,18
35485,-20.421058783890246,-44.44027742749059,rio manso,MG,13
35488,-20.36383139609686,-44.43112862523979,itaguara,MG,53
35490,-20.67110481067536,-44.06587180143238,entre rios de minas,MG,82
35494,-20.658745791585076,-44.32897013371234,desterro de entre rios,MG,47
35498,-20.537866120241542,-43.98279310089686,jeceaba,MG,37
35500,-20.140359687801332,-44.884079632219006,divinopolis,MG,907
35501,-20.16210914638635,-44.90191602362891,divinopolis,MG,364
35502,-20.129694827268008,-44.89107243262476,divinopolis,MG,220
35519,-19.874060044307274,-44.98701334631972,nova serrana,MG,436
35530,-20.437204870235007,-44.76203405975947,claudio,MG,167
35540,-20.698563939792177,-44.82676038665832,oliveira,MG,186
35543,-20.469962667733963,-44.97980791860478,sao francisco de paula,MG,20
35544,-19.985099810533278,-44.85410034572207,sao goncalo do para,MG,47
35545,-20.044102902323626,-45.01623976625967,perdigao,MG,39
35547,-20.55966811821635,-44.86917286484877,carmo da mata,MG,65
35550,-20.469754462066163,-45.12324240731254,itapecerica,MG,106
35557,-20.282776843212414,-44.831468417027196,carmo do cajuru,MG,93
35560,-20.071522369183732,-45.287149879479394,santo antonio do monte,MG,168
35570,-20.46253562176835,-45.433058998165116,formiga,MG,445
35588,-20.288301513728253,-45.541300693446196,arcos,MG,261
35590,-20.024064772425362,-45.537189813602396,lagoa da prata,MG,247
35600,-19.740337139221076,-45.25863430864746,bom despacho,MG,359
35603,-19.94457443092869,-45.16634204091043,araujos,MG,54
35604,-19.842861578463324,-45.41231213762334,moema,MG,41
35606,-19.338557253719472,-45.22748738163027,martinho campos,MG,49
35610,-19.466534517809865,-45.6005195139431,dores do indaia,MG,93
35620,-19.158206495625077,-45.4463002987293,abaete,MG,126
35623,-18.877925536018072,-45.41273035413269,pocoes de paineiras,MG,2
35628,-18.60522950472143,-45.353299377474784,morada nova de minas,MG,68
35640,-19.224024396093256,-45.0002372431444,pompeu,MG,135
35650,-19.684235018418942,-44.89175789294177,pitangui,MG,169
35660,-19.853541121211894,-44.60882226071132,para de minas,MG,256
35661,-19.870304664180168,-44.593325702902746,para de minas,MG,224
35662,-19.88162966223919,-44.742436316159676,para de minas,MG,3
35668,-19.750693613679953,-44.89692898215243,conceicao do para,MG,19
35669,-19.446963600345548,-44.747435062312555,papagaios,MG,55
35670,-19.99123842180006,-44.428729471779704,mateus leme,MG,121
35675,-19.95920800201224,-44.338249885804046,juatuba,MG,112
35680,-20.077863070164625,-44.576133772160524,itauna,MG,440
35681,-20.079590681095365,-44.5943443211972,itauna,MG,154
35685,-20.19934547890525,-44.42672589753471,itatiaiucu,MG,43
35690,-19.890081655281833,-44.43118104474469,florestal,MG,52
35700,-19.45799501338864,-44.24812822762972,sete lagoas,MG,678
35701,-19.460508470366015,-44.23145971975352,sete lagoas,MG,353
35702,-19.44881356768175,-44.23042232506913,sete lagoas,MG,189
35720,-19.56083264961986,-44.075581349214794,matozinhos,MG,183
35738,-19.47933772202455,-44.15763999812866,prudente de morais,MG,31
35740,-19.78192824681679,-44.26061412354286,esmeraldas,MG,198
35765,-19.52424896323175,-44.4518578727129,cachoeira da prata,MG,20
35770,-19.303656393400818,-44.40952697159709,caetanopolis,MG,49
35774,-19.27857905090132,-44.40088546208934,paraopeba,MG,109
35785,-19.1335158187054,-44.11198717407156,santana de pirapama,MG,20
35790,-18.76341842229983,-44.433156771319794,curvelo,MG,481
35800,-19.247823639092896,-42.957790689221746,ferros,MG,31
35830,-19.50166679561941,-43.76724693633195,jaboticatubas,MG,37
35860,-19.02370672710774,-43.423730654730775,conceicao do mato dentro,MG,173
35865,-18.95971600067106,-43.25516285495802,dom joaquim,MG,25
35894,-19.05428144842279,-42.92455109127554,dores de guanhães,MG,11
35900,-19.63079871695884,-43.22225368010822,itabira,MG,709
35901,-19.655066456724327,-43.23395770447938,itabira,MG,98
35903,-19.656050263828547,-43.22082015442794,itabira,MG,17
35910,-19.41096916771877,-43.651694305007716,santa maria de itabira,MG,47
35930,-19.81470370525168,-43.170408968379526,joao monlevade,MG,395
35931,-19.836538648932326,-43.17906543890219,joao monlevade,MG,157
35935,-19.80511275589166,-43.4412431614133,sao goncalo do rio abaixo,MG,71
35950,-20.10947269579902,-43.06361511147883,alvinopolis,MG,58
35960,-19.961677660888395,-43.41034926077617,santa barbara,MG,225
35969,-20.07559272673594,-43.4075666503638,catas altas,MG,35
35970,-19.934737596235344,-43.48055574244055,barao de cocais,MG,260
35984,-19.837960160174493,-42.76514775422936,dionisio,MG,26
35995,-19.870437642670908,-42.96347676200369,sao domingos do prata,MG,68
36010,-21.764571387448175,-43.345973242398124,juiz de fora,MG,362
36013,-21.758186085329324,-43.349683043154045,juiz de fora,MG,92
36015,-21.75734753091001,-43.35406013626351,juiz de fora,MG,292
36016,-21.76801959807948,-43.35315999107657,juiz de fora,MG,362
36020,-21.771189036980555,-43.3335659272847,juiz de fora,MG,86
36021,-21.774551468290124,-43.341343891578326,juiz de fora,MG,109
36025,-21.77536799497986,-43.353964706773304,juiz de fora,MG,254
36026,-21.77922337830388,-43.348542259665415,juiz de fora,MG,131
36030,-21.78924223241545,-43.34677450208861,juiz de fora,MG,127
36032,-21.79966268117173,-43.35771115457957,juiz de fora,MG,76
36033,-21.7880431309008,-43.364417424366906,juiz de fora,MG,176
36035,-21.75250707839694,-43.36753578757129,juiz de fora,MG,181
36036,-21.761075599534642,-43.3669564651778,juiz de fora,MG,197
36037,-21.77206207331581,-43.38341071196408,juiz de fora,MG,153
36038,-21.786428324291986,-43.38395597964514,juiz de fora,MG,65
36046,-21.731856430089117,-43.359547616644406,juiz de fora,MG,112
36047,-21.71954754656015,-43.35437290435888,juiz de fora,MG,144
36048,-21.688863962466264,-43.34182329886485,juiz de fora,MG,85
36050,-21.734493417365492,-43.34883124077252,juiz de fora,MG,159
36051,-21.737567314232283,-43.34427798804919,juiz de fora,MG,67
36052,-21.746968822869466,-43.346231922494134,juiz de fora,MG,63
36060,-21.741552524507014,-43.33532591318603,juiz de fora,MG,107
36061,-21.750479122597458,-43.3325033256798,juiz de fora,MG,41
36070,-21.765785305321486,-43.33055548402764,juiz de fora,MG,85
36071,-21.772902260434623,-43.31619269603936,juiz de fora,MG,44
36072,-21.769290961954635,-43.29503274954949,juiz de fora,MG,28
36080,-21.742842822146265,-43.37302080954006,juiz de fora,MG,108
36081,-21.74003548276835,-43.38859680452926,juiz de fora,MG,101
36083,-21.736531128270382,-43.40215975469275,juiz de fora,MG,126
36085,-21.715040740842372,-43.405915097505186,juiz de fora,MG,91
36087,-21.70693066027025,-43.42528623659744,juiz de fora,MG,112
36088,-21.711754109415004,-43.4364484205816,juiz de fora,MG,61
36090,-21.692372645349362,-43.43339295077049,juiz de fora,MG,104
36091,-21.705502253741425,-43.4714549316504,juiz de fora,MG,34
36092,-21.666021017651513,-43.43386694174453,juiz de fora,MG,42
36108,-21.551070403785488,-43.51210116740571,ewbank da camara,MG,15
36120,-21.869485342722417,-43.319771160236066,matias barbosa,MG,70
36130,-22.08542181656574,-43.827167953830475,rio preto,MG,21
36140,-21.841835048420986,-43.80181626080042,lima duarte,MG,88
36145,-21.86084295267034,-43.93540762223418,olaria,MG,2
36152,-21.53583504095354,-43.19894233348569,goiana,MG,21
36157,-21.5071675989488,-43.321559205639325,piau,MG,8
36160,-21.35615246227957,-43.04869152191265,guarani,MG,52
36165,-21.360075006082585,-43.24784350673851,tabuleiro,MG,12
36170,-21.273008835958645,-43.028353401180595,pirauba,MG,44
36180,-21.27141666979365,-43.17867116209081,rio pomba,MG,115
36190,-21.197009034368786,-43.343187965687314,merces,MG,32
36200,-21.227355100370914,-43.77268466098553,barbacena,MG,276
36201,-21.225722260767256,-43.78891728173811,barbacena,MG,121
36202,-21.210669607756003,-43.77895878236746,barbacena,MG,219
36204,-21.20846597866159,-43.75933020854842,barbacena,MG,145
36205,-21.222643619227032,-43.75609054846465,barbacena,MG,152
36212,-21.191206592695412,-43.97510580556287,barroso,MG,117
36213,-21.109897644968864,-44.02336767935939,dores de campos,MG,77
36227,-21.470429487492787,-44.19240555850847,piedade do rio grande,MG,15
36240,-21.459831186137794,-43.552261428745815,santos dumont,MG,289
36260,-21.023159198844183,-43.41263491879728,alto rio doce,MG,21
36272,-21.149443547778596,-43.767193356103036,alfredo vasconcelos,MG,13
36275,-21.0303632235979,-43.58426088487572,senhora dos remedios,MG,29
36280,-20.949993970927927,-43.804410139087594,carandai,MG,133
36300,-21.13445454970932,-44.26216501908778,sao joao del rei,MG,92
36301,-21.123138626069654,-44.25022385765714,sao joao del rei,MG,102
36302,-21.10642220673396,-44.22890366810376,sao joao del rei,MG,105
36305,-21.132599352282416,-44.23886752394803,sao joao del rei,MG,179
36307,-21.139914280432933,-44.25783292672557,sao joao del rei,MG,175
36309,-21.1455927061397,-44.276570872167134,sao joao del rei,MG,70
36320,-21.059067150905058,-44.083411637917365,prados,MG,40
36325,-21.10980791604441,-44.17477905963709,tiradentes,MG,53
36328,-21.1332804482856,-44.208080359340826,santa cruz de minas,MG,44
36335,-21.02609751967129,-44.323586479323815,ritapolis,MG,13
36340,-20.9164457338286,-44.24196451981968,resende costa,MG,55
36345,-20.919287654113624,-44.06779162363379,lagoa dourada,MG,49
36350,-20.91317647176355,-44.511150895897885,sao tiago,MG,48
36400,-20.655803964613018,-43.77785932514872,conselheiro lafaiete,MG,733
36401,-20.65784177366289,-43.77659493151107,conselheiro lafaiete,MG,61
36406,-20.67047193155296,-43.797410327835046,conselheiro lafaiete,MG,48
36407,-20.659212123529404,-43.80692696277707,conselheiro lafaiete,MG,19
36408,-20.65342074575615,-43.797692453243,conselheiro lafaiete,MG,25
36415,-20.509894537367913,-43.86168754730868,congonhas,MG,407
36420,-20.520692144641046,-43.704435469350024,ouro branco,MG,392
36426,-20.827198141281883,-43.80888135798147,cristiano otoni,MG,19
36480,-20.66243387929683,-43.29970611995731,piranga,MG,44
36500,-21.117760548690026,-42.94287086370392,uba,MG,353
36502,-21.124876951863786,-42.92677954827477,uba,MG,21
36504,-21.113687113557148,-42.937331269957205,uba,MG,29
36505,-21.108293574381555,-42.94764036989547,uba,MG,8
36506,-21.11022873761023,-42.959382407765,uba,MG,22
36507,-21.116377002040025,-42.95621827798407,uba,MG,14
36510,-21.200183156552292,-42.866033086810205,rodeiro,MG,36
36512,-21.1726252218232,-43.0219328222331,tocantins,MG,68
36520,-21.010359270172874,-42.838483757125445,visconde do rio branco,MG,218
36542,-20.853478504143315,-43.24239766289435,bras pires,MG,12
36550,-20.858008685826494,-42.801683564272906,coimbra,MG,34
36555,-20.84059414010997,-42.655599256881075,ervalia,MG,93
36560,-20.788628855033426,-42.79602770750053,cajuri,MG,5
36568,-20.626593709103233,-43.138124032298045,porto firme,MG,16
36570,-20.754734638539293,-42.87751998529491,vicosa,MG,667
36572,-20.761082953371208,-42.885623114603966,vicosa,MG,26
36576,-20.699028840686484,-42.99946861920251,porto firme,MG,40
36580,-20.653805126045775,-42.85515453493235,teixeiras,MG,36
36590,-20.719422355699994,-42.7157808218408,sao miguel do anta,MG,23
36592,-20.687087445335333,-42.62021405801984,canaa,MG,12
36600,-21.718907282263547,-43.065123888195494,bicas,MG,110
36640,-21.86581058176019,-43.007507724822055,mar de espanha,MG,84
36650,-21.804296451189625,-42.945876656304065,senador cortes,MG,7
36660,-21.872728278244768,-42.693795195399666,alem paraiba,MG,327
36675,-21.227570896101504,-42.82682529318478,sao domingos,MG,4
36680,-21.53777358554523,-43.01178776941254,sao joao nepomuceno,MG,168
36700,-21.530164261618392,-42.640898618181694,leopoldina,MG,306
36730,-21.661382378379866,-42.349693185518994,pirapetinga,MG,97
36740,-21.524158484055874,-42.46412505259726,recreio,MG,45
36760,-21.360767410544305,-42.47567237576673,laranjal,MG,33
36770,-21.388054142415164,-42.69050462211028,cataguases,MG,123
36771,-21.411572345416307,-42.679764495184884,cataguases,MG,34
36772,-21.39750160339178,-42.70084352872553,cataguases,MG,64
36773,-21.382655116417972,-42.70358535785255,cataguases,MG,116
36774,-21.377740328873497,-42.690080353549966,cataguases,MG,106
36780,-21.314030738133884,-42.864233964033346,astolfo dutra,MG,75
36790,-21.193427607018222,-42.614449696492215,mirai,MG,63
36800,-20.73251603191775,-42.029943765152545,carangola,MG,255
36815,-20.72487631162102,-42.305273280395866,fervedouro,MG,29
36820,-20.610108566038743,-42.146371443505956,divino,MG,96
36830,-20.64823472332548,-41.90925009163093,espera feliz,MG,110
36834,-20.52392468730391,-41.90630806664008,caparao,MG,10
36844,-20.909663465390214,-42.03518100397372,tombos,MG,45
36850,-21.013832282687016,-42.119718442402366,antonio prado de minas,MG,17
36855,-21.097884822557152,-42.18385185406441,eugenopolis,MG,43
36860,-21.151981730077473,-42.210901163695674,patrocinio do muriae,MG,36
36880,-21.130015778682374,-42.36814522541781,muriae,MG,241
36881,-21.136625292389418,-42.360129420293525,muriae,MG,37
36883,-21.139142186952437,-42.37332242019821,muriae,MG,58
36884,-21.130295875987645,-42.381132217265296,muriae,MG,103
36886,-21.136388018041888,-42.399282851834,muriae,MG,6
36887,-21.1280137842606,-42.39734841367991,muriae,MG,16
36889,-21.129053028843952,-42.357050866903734,muriae,MG,58
36895,-20.864866568178655,-42.24450947252899,vieiras,MG,11
36900,-20.25268829369247,-42.040598534498436,manhuacu,MG,576
36918,-20.392417454010374,-42.15224431446115,sao joao do manhuacu,MG,38
36923,-20.439607604112577,-42.10392303953498,luisburgo,MG,11
36930,-20.110674250821894,-41.999729713013636,simonesia,MG,57
36940,-20.095530056421616,-41.92165261800752,santana do manhuacu,MG,28
36950,-19.800222704580385,-41.71530616082554,ipanema,MG,133
36955,-19.826182498347983,-41.43855366446426,mutum,MG,134
36970,-20.35584130637538,-41.956169737677804,manhumirim,MG,123
36972,-20.25731159513661,-41.87310733510026,martins soares,MG,30
36976,-20.426509214614725,-41.96422219554987,alto jequitiba,MG,30
36979,-20.444053497570113,-41.870324125615916,alto caparao,MG,28
36985,-20.044837844618513,-41.69154550334606,chale,MG,16
37002,-21.555578678659284,-45.43742421601186,varginha,MG,145
37014,-21.55017939538253,-45.446393998135754,varginha,MG,79
37018,-21.548099169543914,-45.43732110101334,varginha,MG,60
37022,-21.595022333466506,-45.42798780621436,varginha,MG,20
37026,-21.573300439536034,-45.44149682621504,varginha,MG,77
37031,-21.55830903418038,-45.462388870068295,varginha,MG,8
37044,-21.55744590331449,-45.422409405067654,varginha,MG,44
37048,-21.570497333928852,-45.417846582240834,varginha,MG,61
37060,-21.581149179515027,-45.420486135943634,varginha,MG,17
37062,-21.585730297386636,-45.44043792076709,varginha,MG,64
37070,-21.591043914639734,-45.447332616486136,varginha,MG,20
37074,-21.589520866289817,-45.44863686202702,varginha,MG,6
37110,-21.608502670027345,-45.566466693470225,eloi mendes,MG,99
37115,-21.325337015065983,-46.36803921930899,monte belo,MG,45
37120,-21.55014754152817,-45.73500868719834,paraguacu,MG,148
37130,-21.427358969698194,-45.946512565312595,alfenas,MG,285
37131,-21.436458502662212,-45.942421566675094,alfenas,MG,22
37132,-21.437775130105926,-45.95221490738956,alfenas,MG,45
37133,-21.428798799103614,-45.96596325947664,alfenas,MG,43
37135,-21.42217278248631,-45.96434436535584,alfenas,MG,53
37136,-21.418495092445863,-45.9623134679283,alfenas,MG,68
37137,-21.41064841911369,-45.948697090632834,alfenas,MG,92
37140,-21.35871206261818,-46.1449665979704,areado,MG,92
37143,-21.531642032694787,-46.119510176159764,serrania,MG,21
37145,-21.255833645504303,-46.14487857042153,alterosa,MG,41
37150,-20.971610978511645,-46.12132992617943,carmo do rio claro,MG,95
37160,-21.23678866810368,-45.75998487562615,campos gerais,MG,101
37165,-21.109499455456902,-45.8298343383836,campo do meio,MG,59
37170,-21.095129514404864,-45.56150526453079,boa esperanca,MG,206
37175,-20.9405775328866,-45.82723735222764,ilicinea,MG,50
37190,-21.3705596396296,-45.51293043502694,tres pontas,MG,285
37200,-21.244708636505745,-44.99920163943047,lavras,MG,696
37215,-21.40247034075929,-44.92081235917165,ingai,MG,7
37220,-21.032900753434287,-44.756859464215616,bom sucesso,MG,76
37240,-21.511614236520643,-44.90297474138901,luminarias,MG,26
37245,-21.489134819324796,-44.64257757939084,carrancas,MG,13
37250,-21.236352172815856,-45.23626913181331,nepomuceno,MG,96
37260,-21.096165638552552,-45.08823599152949,perdoes,MG,110
37270,-20.893764714167883,-45.27561311477834,campo belo,MG,280
37275,-20.875296630804293,-45.51623716422217,cristais,MG,30
37278,-20.9328623601754,-45.143014162972825,santana do jacare,MG,21
37280,-20.771279225466223,-45.27427943740059,candeias,MG,54
37300,-21.739749890361267,-44.31003568552107,andrelandia,MG,73
37310,-21.94855498599183,-44.186545939437465,bom jardim de minas,MG,56
37350,-22.026227116647096,-44.32000869338344,liberdade,MG,26
37400,-21.834793738633515,-45.40188042460609,campanha,MG,102
37410,-21.69337082687344,-45.25976867138686,tres coracoes,MG,359
37420,-21.85432094379683,-45.29722726782118,cambuquira,MG,72
37430,-21.88247079465772,-45.08737826639442,conceicao do rio verde,MG,70
37440,-21.98080481713224,-44.93169566840273,caxambu,MG,204
37443,-21.961660896718744,-44.88903628055419,baependi,MG,116
