product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
66fb81c8c95a92236d7858a4303dc0a4,instrumentos_musicais,53.0,638.0,3.0,250.0,16.0,6.0,11.0
149c06c0927fb59eff16690d31497f12,moveis_decoracao,29.0,456.0,4.0,200.0,18.0,6.0,22.0
9cd4e242b488f919520445a0623cc055,ferramentas_jardim,60.0,1736.0,6.0,1800.0,25.0,35.0,22.0
421890faa615c929339e62ace8ef69c7,construcao_ferramentas_construcao,59.0,145.0,6.0,9700.0,44.0,15.0,33.0
58e3e57e37601dce8a567e7c1f9e2090,brinquedos,56.0,526.0,2.0,450.0,16.0,11.0,16.0
c28294761d97af9befb205134aad66a1,moveis_decoracao,56.0,1463.0,6.0,500.0,16.0,10.0,22.0
3e8dfc6cfd5a615318051a93140c0286,beleza_saude,51.0,1916.0,1.0,200.0,25.0,9.0,14.0
7f1e346754bd4283e2261b71bc4bf4b0,consoles_games,17.0,1108.0,3.0,150.0,21.0,3.0,18.0
16725bba96fafc08bce8931aa03c09fe,perfumaria,48.0,1335.0,1.0,227.0,17.0,8.0,12.0
0c35aab0ba0e5a36a652fc2b10f2c102,industria_comercio_e_negocios,53.0,174.0,2.0,4917.0,33.0,23.0,33.0
58528e42f4843601d879c7d3687800bc,pet_shop,53.0,1241.0,1.0,5775.0,25.0,25.0,25.0
6cbfc716ebf92d25d1047a5fe47af5de,cama_mesa_banho,53.0,244.0,1.0,2000.0,45.0,15.0,35.0
09661a3f29765eeafd2f05d7ad22310f,instrumentos_musicais,59.0,504.0,6.0,6250.0,99.0,28.0,36.0
48b412d7a87b3279a7dda5f00e23ca91,relogios_presentes,62.0,807.0,4.0,400.0,16.0,13.0,13.0
991b1552415b78c23b466a622ce28c9d,beleza_saude,54.0,508.0,1.0,566.0,37.0,12.0,29.0
014a8a503291921f7b004a5215bb3c36,bebes,37.0,497.0,4.0,150.0,16.0,7.0,11.0
252dc7b8f5d41ea6efcab73213ea1417,informatica_acessorios,44.0,914.0,1.0,193.0,16.0,16.0,13.0
937ac3a2f4aec64b560e6423fb50aee9,eletroportateis,60.0,71.0,1.0,275.0,23.0,18.0,28.0
d4a8ab90e626911fa92af68c07228390,moveis_decoracao,59.0,438.0,1.0,1000.0,30.0,4.0,20.0
cef9d587c2c31442c9b95eef617db1f4,telefonia,54.0,838.0,2.0,600.0,16.0,2.0,11.0
06c950c36d589b39b34f5dc1d4a75e29,beleza_saude,53.0,885.0,4.0,667.0,30.0,14.0,16.0
a9d70f6d031016d058af905f309260b0,,,,,4200.0,31.0,23.0,26.0
5eedf4c1aa6ce63c49b7e0c547bf0ad9,moveis_decoracao,52.0,747.0,4.0,14500.0,40.0,60.0,40.0
1937b3e587fc766c8d1cef0c11c6aa53,esporte_lazer,44.0,1675.0,1.0,300.0,18.0,11.0,16.0
be0dbdc3d67d55727a65d4cd696ca73c,informatica_acessorios,47.0,493.0,1.0,245.0,19.0,14.0,14.0
16d903db54452c6e230d4750b57926de,industria_comercio_e_negocios,60.0,705.0,5.0,5000.0,45.0,27.0,36.0
f321a5d546506f8837f12d88408d9b77,esporte_lazer,48.0,683.0,1.0,875.0,19.0,19.0,19.0
ff7263dfb3cfff5421ada48c3899c313,construcao_ferramentas_construcao,28.0,210.0,1.0,1100.0,20.0,20.0,20.0
e9ecd4439d61af4f3d00acb52d5314b1,automotivo,52.0,510.0,1.0,600.0,20.0,20.0,20.0
442fbdff3d856511168100ed3bafaadc,livros_interesse_geral,59.0,573.0,1.0,243.0,16.0,15.0,16.0
d73378cc66536ea4da8b4026e23ec2cf,moveis_cozinha_area_de_servico_jantar_e_jardim,56.0,652.0,2.0,9200.0,31.0,31.0,31.0
2149e9d51d629c16ce77c0f14c887e01,esporte_lazer,45.0,2768.0,3.0,200.0,18.0,16.0,11.0
f3b2306f96001e34d8130f7887b331de,telefonia,44.0,169.0,1.0,100.0,16.0,4.0,11.0
cba54528d3adcef3c12d8e8b9a48bc17,cama_mesa_banho,30.0,1036.0,1.0,700.0,45.0,10.0,35.0
c819922a96f5ae043d8f960f6635ba98,informatica_acessorios,56.0,1455.0,3.0,250.0,16.0,3.0,11.0
4a1759556510b507ede067b7e191b927,cama_mesa_banho,58.0,168.0,1.0,1100.0,31.0,8.0,21.0
916bcfd7e756e0b65372da1378d1c125,livros_interesse_geral,43.0,713.0,1.0,1600.0,25.0,7.0,18.0
bea6df30df5a4d9e7edb50d44857dd54,cool_stuff,53.0,1549.0,2.0,2000.0,20.0,46.0,13.0
42189544021ccb7369862e7ee218d828,beleza_saude,45.0,670.0,1.0,736.0,16.0,12.0,14.0
9cc0259ca653fa86df45978b3791b155,bebes,54.0,704.0,3.0,6300.0,60.0,20.0,50.0
0e53d55e7f56c386b4545fb0e9f4dc6f,utilidades_domesticas,49.0,771.0,1.0,4200.0,38.0,38.0,38.0
aa36c2127048efdcd47f4ad5b6b68810,cama_mesa_banho,57.0,189.0,1.0,1600.0,46.0,3.0,34.0
45a6892a98568b366b52ffeec9a03691,alimentos,58.0,1195.0,1.0,229.0,18.0,10.0,16.0
e3e8e08714c40e0101bd225f06bf4fef,utilidades_domesticas,52.0,514.0,3.0,600.0,17.0,7.0,12.0
791052a0d5071f87efbc002b579ccb9e,,,,,1800.0,40.0,10.0,40.0
5b36015bf5fe27bac862d0b8f109ddfd,utilidades_domesticas,56.0,422.0,2.0,1900.0,100.0,3.0,15.0
d9fbc33029641ba345b15a2c8dd86f10,cama_mesa_banho,58.0,512.0,1.0,2250.0,38.0,8.0,38.0
fb310009e56c0ab32657c9c674bd402c,perfumaria,41.0,482.0,1.0,325.0,21.0,14.0,15.0
768ea53ea10b7fb3bfa4d3cc4f918772,esporte_lazer,48.0,370.0,1.0,125.0,18.0,5.0,14.0
c900eec3fdb80817c7bd189a548650b5,moveis_decoracao,56.0,548.0,6.0,750.0,36.0,21.0,36.0
e9dd44f666af26b50ebdc7eefb56877a,moveis_decoracao,42.0,1481.0,3.0,1800.0,80.0,10.0,15.0
203086d8efe5991e11ed8f673bd18d64,papelaria,55.0,873.0,5.0,650.0,25.0,25.0,25.0
4534bceddbf90ce5876ec482cc5c74d2,eletrodomesticos,60.0,215.0,1.0,200.0,18.0,8.0,13.0
e76572c2ae4cede1e3b2ead512423efe,cama_mesa_banho,31.0,352.0,2.0,450.0,45.0,11.0,11.0
e97ee7673459375fac14fe9a01a64e6c,brinquedos,36.0,515.0,1.0,289.0,17.0,15.0,17.0
d212ad4ac52091c8d50442a89fbbc7af,cama_mesa_banho,52.0,160.0,1.0,350.0,16.0,16.0,16.0
99f83ce7f14247f186cb52d73bdd6e79,construcao_ferramentas_construcao,30.0,453.0,1.0,100.0,16.0,7.0,12.0
9e91c1a0603362cd90caa2e9f6580bb7,eletroportateis,54.0,1001.0,1.0,2150.0,20.0,25.0,32.0
54fe74dbe5e746273980739ad1d24c7d,bebes,54.0,509.0,1.0,16550.0,72.0,25.0,55.0
5ae2f57d379f89f995f9444cdb6d5c60,cool_stuff,53.0,1621.0,2.0,133.0,16.0,9.0,13.0
b56d201af4e494d64897a4be5bb6782b,beleza_saude,42.0,563.0,2.0,6050.0,50.0,50.0,35.0
976ab50ce2361a9f99aaf9fd4037a00a,livros_interesse_geral,37.0,2578.0,1.0,400.0,23.0,2.0,16.0
2d0090282bd77e1ae0f6336ba500facf,beleza_saude,32.0,534.0,2.0,150.0,17.0,9.0,12.0
f3456a2585f6774a74e39abccf24a9b0,beleza_saude,36.0,121.0,1.0,100.0,20.0,15.0,15.0
c319f453652bff80bc8f9f71d87e56c1,bebes,46.0,715.0,6.0,260.0,24.0,19.0,20.0
48401d4a555fd20aa93a202a4ed3b598,industria_comercio_e_negocios,47.0,896.0,1.0,250.0,16.0,11.0,16.0
495dd714eb32a76c84c675fc016206f6,esporte_lazer,38.0,420.0,1.0,3400.0,85.0,6.0,23.0
fa80471d26662bb653b2286e4b735a5a,automotivo,40.0,2723.0,4.0,25150.0,63.0,63.0,38.0
134a6fc4a713a799266ebd6a4f4008d4,esporte_lazer,47.0,900.0,1.0,117.0,16.0,14.0,16.0
efd7af8312533d58ccb5ac26304dd3d5,automotivo,43.0,294.0,3.0,220.0,16.0,10.0,13.0
cb8c44cb7a6b9152db1dbb0f0342ce29,consoles_games,24.0,879.0,1.0,130.0,18.0,3.0,15.0
a5c9c1711f61d2b63cf996b4928092ed,brinquedos,24.0,669.0,1.0,1050.0,24.0,29.0,23.0
26c3ead5dff3d8e393e5331273f4e91a,informatica_acessorios,45.0,401.0,1.0,88.0,16.0,16.0,12.0
7a3bc1b5f3ad201ecd5d03d51d34bedd,beleza_saude,58.0,2881.0,1.0,250.0,17.0,11.0,15.0
953db9f56394a544b5659c4246eb37c9,cama_mesa_banho,51.0,204.0,1.0,2200.0,55.0,25.0,35.0
6020b332bb4a8888917d4844eba70bbe,perfumaria,32.0,265.0,1.0,8086.0,19.0,13.0,13.0
a06a7deca7108e64a94482aae448c20a,brinquedos,54.0,704.0,10.0,5100.0,29.0,15.0,40.0
5ac3db3f4250d6add6afca7518ea7ed9,moveis_decoracao,53.0,608.0,2.0,400.0,30.0,4.0,20.0
f494b6e2b8bd806b45b117992c959a8a,utilidades_domesticas,47.0,485.0,5.0,1250.0,30.0,14.0,28.0
458ae769e3911daa7d7e44ee726c7e78,bebes,60.0,551.0,4.0,300.0,20.0,20.0,11.0
be75efb07aff79cef2eec7ddc5de3952,esporte_lazer,31.0,236.0,2.0,1250.0,60.0,15.0,15.0
e67307ff0f15ade43fcb6e670be7a74c,beleza_saude,47.0,1474.0,3.0,150.0,43.0,13.0,14.0
b0ed7fe63babb3e705115f53fa74b20c,eletrodomesticos,38.0,928.0,2.0,1200.0,28.0,8.0,13.0
17d4983a8766060a5977b2ea679617f6,construcao_ferramentas_iluminacao,55.0,3681.0,7.0,1050.0,25.0,20.0,20.0
1d4e4fe443679ead3a7eb8680e8668d4,livros_interesse_geral,33.0,754.0,1.0,475.0,26.0,5.0,18.0
d72542d54fc3e2e41ba701982a67b1e6,telefonia,49.0,297.0,1.0,200.0,19.0,4.0,11.0
5804729aafca1ebee7b26895d830586e,utilidades_domesticas,42.0,799.0,4.0,9850.0,31.0,61.0,31.0
fbce4c4cb307679d89a3bf3d3bb353b9,cama_mesa_banho,53.0,597.0,1.0,6550.0,30.0,30.0,30.0
c91d8f1735fd6207567a03390d4ee309,cama_mesa_banho,31.0,216.0,1.0,800.0,65.0,10.0,45.0
6b0e88256be0d4e8dafd8b18ce15aba3,brinquedos,43.0,597.0,4.0,350.0,20.0,10.0,20.0
ddad89d4353753d93ac500b1caa5bf09,moveis_decoracao,57.0,184.0,11.0,2200.0,36.0,21.0,36.0
5b4c8d91d1870633efdb893f7b2bb44d,utilidades_domesticas,60.0,518.0,1.0,3500.0,35.0,24.0,25.0
97c58626cc3e15d514d2095f69650220,perfumaria,38.0,242.0,1.0,429.0,20.0,12.0,14.0
c372010a1ffe3950b8fdfd365ea26d88,malas_acessorios,59.0,849.0,1.0,3100.0,62.0,20.0,40.0
48cce5e4d2191b274474ac6327a3df2d,moveis_cozinha_area_de_servico_jantar_e_jardim,59.0,556.0,4.0,6850.0,47.0,23.0,37.0
fe1341006261b53f5f8415fb27772e66,,,,,250.0,18.0,8.0,14.0
13e15cb0da5286aed1a2c24bbba2a281,pet_shop,40.0,460.0,4.0,600.0,25.0,20.0,20.0
c50acd762180950385dcac913067fd44,utilidades_domesticas,57.0,739.0,1.0,1700.0,30.0,30.0,30.0
1b37d55343061aa2b18b807945ff9831,moveis_escritorio,40.0,1351.0,3.0,2400.0,54.0,10.0,33.0
b5adf7b72a7eb667aafd446581c35f3f,relogios_presentes,44.0,234.0,1.0,483.0,17.0,11.0,13.0
a215a5d82e179ca98b38d8846125c40f,fashion_bolsas_e_acessorios,42.0,517.0,5.0,150.0,16.0,9.0,11.0
4abef02c9dfc89006cb3d501d1f291c1,bebes,48.0,2296.0,1.0,250.0,16.0,6.0,13.0
dbb67791e405873b259e4656bf971246,informatica_acessorios,32.0,321.0,1.0,207.0,17.0,12.0,13.0
99a227ce7657e0627fae79ca776081c3,cama_mesa_banho,57.0,1070.0,2.0,5300.0,20.0,45.0,35.0
0c7ec2b24166d57ac38a9db523711782,moveis_decoracao,22.0,250.0,1.0,1900.0,23.0,50.0,20.0
48ee9be392f28ae3a64518a070f4d06a,cama_mesa_banho,52.0,534.0,1.0,700.0,45.0,15.0,35.0
ee4a5109a6b0bf0dd3a3347b73955c95,cama_mesa_banho,52.0,237.0,1.0,5833.0,36.0,6.0,21.0
375e5a8fcf452959ad89ad40ea2839aa,utilidades_domesticas,40.0,649.0,1.0,200.0,22.0,13.0,23.0
345ebf31824c3871cbb94c377190d6f9,informatica_acessorios,43.0,463.0,2.0,140.0,16.0,13.0,12.0
1fe7076c53248559454a7e1d6c1037f9,cama_mesa_banho,55.0,105.0,1.0,500.0,20.0,10.0,15.0
8973d773c115b9e347c34a248f17bc92,moveis_decoracao,58.0,671.0,2.0,1200.0,30.0,23.0,30.0
b8ce63487e1d8881dac505b123c8e9b6,bebes,53.0,715.0,5.0,1250.0,60.0,20.0,50.0
f355d2acaeb178b14ae4d780ec41e1b1,perfumaria,42.0,577.0,2.0,125.0,17.0,12.0,14.0
4395690ceee4379785f481610bf962ac,casa_conforto,57.0,217.0,3.0,1000.0,30.0,20.0,30.0
b096d990c6b4017851564c895ffa9e44,eletronicos,62.0,3247.0,2.0,11450.0,105.0,11.0,70.0
c63857f1b80521fbf01eb987423d0ccd,esporte_lazer,54.0,181.0,1.0,150.0,30.0,18.0,18.0
c4cf7c2e1f190d51517eba7e8211c8e6,beleza_saude,50.0,1077.0,1.0,200.0,17.0,8.0,12.0
edf219cab1d0e435e3e499287dca9a03,pet_shop,47.0,852.0,1.0,200.0,16.0,16.0,16.0
c988a235aba9c5a522df4bff0ef2a182,perfumaria,43.0,446.0,1.0,450.0,18.0,8.0,18.0
802bc2a46b2276fc7488df8aac5c8971,relogios_presentes,55.0,556.0,1.0,200.0,20.0,7.0,15.0
c7b99e577e7d7948c7fab1d7c1326d22,construcao_ferramentas_seguranca,43.0,278.0,2.0,767.0,23.0,10.0,16.0
d1e422d44f28b10c3899b6f494142de0,utilidades_domesticas,56.0,453.0,6.0,350.0,30.0,11.0,20.0
e44f675b60b3a3a2453ec36421e06f0f,esporte_lazer,35.0,1058.0,1.0,350.0,17.0,17.0,17.0
89039f76a4c1ed8e4c13f4b531f158ca,malas_acessorios,49.0,114.0,1.0,1400.0,30.0,10.0,32.0
71f2ce4ae5dfdd3b55a51c7a2d3c4da8,construcao_ferramentas_construcao,52.0,1384.0,3.0,3750.0,40.0,16.0,25.0
db9640150707535e9dcddb8a78c87104,moveis_decoracao,31.0,434.0,1.0,6700.0,28.0,40.0,28.0
52690beab08122aee391378fbf246a58,cool_stuff,60.0,813.0,3.0,650.0,16.0,7.0,12.0
9433628ec2932d31ae619e76e2dc1a4c,beleza_saude,43.0,439.0,1.0,276.0,24.0,19.0,19.0
c8d34c6111572ae311ff44e17a0fa81e,automotivo,56.0,484.0,2.0,150.0,24.0,2.0,17.0
4a68f101bf6034b9fe2c78dc988c5a74,bebes,32.0,1054.0,1.0,1900.0,30.0,15.0,30.0
595fac2a385ac33a80bd5114aec74eb8,perfumaria,29.0,178.0,1.0,400.0,19.0,13.0,19.0
7fd5ed44c2c119be619555591475b233,cama_mesa_banho,56.0,248.0,1.0,1100.0,46.0,14.0,40.0
4bf69d3613878eefeaff2e9ab865e468,ferramentas_jardim,47.0,1174.0,1.0,150.0,16.0,15.0,15.0
3731a08877914ac1dbf9b7c995854f84,papelaria,55.0,298.0,1.0,250.0,16.0,6.0,11.0
e51071c4622d7a15494656e912c8d55b,relogios_presentes,53.0,1648.0,1.0,500.0,20.0,12.0,15.0
652cee66eaed09b444b43463eee56cc7,fashion_calcados,55.0,344.0,3.0,1850.0,36.0,37.0,16.0
8d070077591cb06503a4933e5050bc69,moveis_escritorio,46.0,1200.0,1.0,10075.0,53.0,51.0,18.0
71e8988abd639b90bb7a7726b767eb72,brinquedos,27.0,3215.0,1.0,1200.0,50.0,38.0,11.0
9783237142769b3f294c1dfb6a1cf69b,esporte_lazer,45.0,255.0,3.0,400.0,21.0,11.0,11.0
a28836d8a1918cbaac2b19733784f9d9,cama_mesa_banho,53.0,679.0,1.0,1350.0,19.0,17.0,23.0
76603a4bccfedb23ac477d3cf1f69ce1,construcao_ferramentas_construcao,19.0,450.0,4.0,900.0,20.0,20.0,20.0
a92930c327948861c015c919a0bcb4a8,relogios_presentes,59.0,319.0,4.0,250.0,16.0,2.0,20.0
463013aa75c3e698fc887b04b225f435,ferramentas_jardim,59.0,466.0,1.0,450.0,18.0,12.0,13.0
eb25b740bfb245e32eb540c22c479adb,telefonia,54.0,1110.0,1.0,200.0,19.0,4.0,11.0
da023890ca0515244ea89dc905faceba,automotivo,47.0,348.0,1.0,300.0,20.0,16.0,19.0
0e304ecd0adea545759479c04134c8a1,utilidades_domesticas,47.0,437.0,3.0,750.0,34.0,8.0,30.0
76bf75da18ed680c5e5d7c720a49e7aa,moveis_decoracao,58.0,878.0,3.0,700.0,26.0,8.0,17.0
cdc7f6db2a3e3050a31fd7e7f3eb026b,livros_interesse_geral,43.0,1134.0,2.0,600.0,40.0,4.0,30.0
bc911e68db068530ee4d709f33920330,esporte_lazer,58.0,1043.0,2.0,800.0,105.0,6.0,20.0
1b3634881407099b50ee5bca1026ef25,utilidades_domesticas,58.0,759.0,1.0,700.0,16.0,38.0,33.0
7b07e5afce1bb1e6fa3ffcdc718d7e69,informatica_acessorios,34.0,1006.0,2.0,175.0,17.0,9.0,15.0
0a74b9407eaec9d6c760a1e92c10d96c,consoles_games,50.0,269.0,1.0,675.0,25.0,14.0,25.0
562cc921a8887a6be5832fc2db1c3dc8,esporte_lazer,33.0,993.0,5.0,700.0,24.0,28.0,28.0
d54c5b81fc2b38707588dd4eddc7c594,moveis_decoracao,59.0,455.0,1.0,7850.0,52.0,18.0,35.0
574597aaf385996112490308e37399ce,utilidades_domesticas,55.0,499.0,1.0,4800.0,22.0,63.0,22.0
915ff35b0555b98fe64bc60674da4c43,construcao_ferramentas_construcao,30.0,673.0,4.0,13350.0,30.0,29.0,34.0
70ef02956d1b9d6a8b1aa4f7b206e210,esporte_lazer,38.0,1460.0,1.0,1700.0,17.0,29.0,22.0
41905505467674f4496fd2f6e9ebae6f,informatica_acessorios,49.0,327.0,1.0,150.0,16.0,23.0,13.0
13ed40194df36dfe1dc2bf7e4ce3bcf2,moveis_decoracao,59.0,197.0,8.0,1000.0,31.0,11.0,26.0
327f871cb112db4bbbbf9dfb390b7374,automotivo,43.0,715.0,2.0,800.0,17.0,21.0,11.0
425a12d4dd8e5e7ba3be5c4157f1fafc,relogios_presentes,53.0,657.0,2.0,246.0,18.0,11.0,13.0
5ceafdc1d838f693f92b8c2d8c3bdc86,automotivo,56.0,423.0,3.0,200.0,30.0,20.0,20.0
803668f063859a1f96b67b83b71e86ef,utilidades_domesticas,38.0,138.0,1.0,1800.0,55.0,10.0,38.0
9fd402a0b4e316e0945ec7a6cc106d08,moveis_escritorio,41.0,1466.0,1.0,14900.0,48.0,22.0,32.0
272c04ff0de2f13b78cefa1d769593df,brinquedos,59.0,411.0,5.0,800.0,20.0,35.0,20.0
2fd409cb89bdd869516f53cf84e69cd9,cama_mesa_banho,44.0,158.0,1.0,725.0,30.0,13.0,20.0
dfbeadbb1840417400f0c7683889a585,relogios_presentes,60.0,897.0,4.0,300.0,19.0,13.0,20.0
2b7fd8137a4b6427e3547cd05d3aca49,eletronicos,56.0,305.0,1.0,175.0,22.0,11.0,16.0
a15bf6fcbc5578554a8d0da342a19175,informatica_acessorios,48.0,267.0,1.0,2475.0,56.0,7.0,52.0
581da9e6a6eda905b74a303dd719dd12,beleza_saude,58.0,461.0,5.0,300.0,25.0,15.0,15.0
a2e3365ef10ca17767e0228708414937,esporte_lazer,43.0,263.0,2.0,3650.0,60.0,15.0,15.0
66a0a6e02b7f543e5b021ce361f267d4,cool_stuff,45.0,798.0,1.0,1500.0,50.0,40.0,30.0
076743539f8476d5c8a1e4e7b62ffc26,moveis_decoracao,57.0,108.0,11.0,3000.0,40.0,8.0,35.0
0b3de7b77f38988388362460d76d884f,beleza_saude,31.0,838.0,3.0,350.0,20.0,12.0,15.0
a54244559e62c8ef2939e52189d65d4c,alimentos_bebidas,60.0,1088.0,8.0,1300.0,19.0,12.0,12.0
1f39e56ddd4944595b9a7d9d7e4e16f3,papelaria,53.0,576.0,1.0,2400.0,30.0,5.0,21.0
2400c93fe382bdcd64e277eb723adac4,moveis_decoracao,60.0,269.0,1.0,1150.0,35.0,35.0,35.0
d34b35c6ebdef211ce82df0f54bfa678,beleza_saude,31.0,582.0,1.0,650.0,16.0,22.0,24.0
686c91d509cb70a2148ac3ecbb8a4f75,cool_stuff,54.0,940.0,1.0,2100.0,42.0,25.0,15.0
d696ead711c63f9d5d1af6fcfbc3fca2,beleza_saude,59.0,971.0,1.0,2200.0,26.0,17.0,19.0
9615c720e219d641f4498abc24a54272,esporte_lazer,58.0,246.0,2.0,900.0,60.0,15.0,15.0
986b5076dbde32c7078395545cf40657,automotivo,54.0,840.0,1.0,1900.0,45.0,20.0,45.0
86c43103446290e7efacad3701cd654d,relogios_presentes,58.0,644.0,6.0,250.0,16.0,2.0,20.0
36a3aa7d9d4e2bfcd7edb9c2abf061a6,cama_mesa_banho,60.0,322.0,1.0,2450.0,45.0,15.0,35.0
bb7e168a9be3d6ead7cfdc295a63864d,brinquedos,49.0,893.0,1.0,725.0,50.0,5.0,50.0
b36f3c918c91478c4559160022d3f14e,,,,,300.0,16.0,4.0,11.0
0d9e040b938001c020cc395f7ee87ce7,automotivo,52.0,126.0,1.0,100.0,16.0,10.0,16.0
debc531d0f769b8c390ac1cef839c12b,esporte_lazer,30.0,1003.0,5.0,600.0,22.0,6.0,17.0
f1d3e7a4605f6cd5f2a3cf9bde5c7845,market_place,40.0,565.0,3.0,1000.0,31.0,6.0,33.0
56ce131d9dcf10be8c9eb0b670194766,papelaria,59.0,339.0,3.0,150.0,16.0,10.0,16.0
c2ece64199af7a53793ed9612a89a8cd,moveis_decoracao,59.0,955.0,7.0,2500.0,60.0,12.0,20.0
5c78cd7b50ea28c57bfe6cd09700dcb8,beleza_saude,58.0,1068.0,4.0,863.0,22.0,18.0,14.0
be0711db7f99b4443f68c8b9f13235af,beleza_saude,57.0,561.0,1.0,1000.0,30.0,10.0,17.0
3ae13337333ac7ba984074d5a6349074,esporte_lazer,55.0,1294.0,2.0,3325.0,32.0,31.0,28.0
226f3829f99a5f02578560da8708c8f7,perfumaria,49.0,1208.0,2.0,200.0,16.0,8.0,11.0
6bd90496e4292446cceb64b93d7dbf81,esporte_lazer,51.0,1360.0,1.0,233.0,16.0,11.0,13.0
c3adcd846a294794059da678fb939220,moveis_decoracao,63.0,394.0,1.0,1200.0,23.0,18.0,43.0
046eee903d62294ffad4e38ae6aa730e,cama_mesa_banho,32.0,219.0,1.0,9325.0,50.0,18.0,28.0
556f5f6c941fc24540f7602d7079d1e6,beleza_saude,24.0,594.0,1.0,2300.0,25.0,15.0,14.0
38ef3053f28ce654357313ac96520552,cama_mesa_banho,51.0,750.0,1.0,5300.0,30.0,20.0,25.0
a793f6312549f217138244dda30208c5,artes,52.0,912.0,5.0,3400.0,19.0,19.0,19.0
1ab9dfe894998cf8d80b24faa69b3c5b,automotivo,57.0,667.0,6.0,3900.0,47.0,19.0,23.0
8323a7adeb57da21acea7e83563bed90,fraldas_higiene,49.0,326.0,1.0,250.0,20.0,20.0,20.0
1d9ec694c5ecfc2d472cf83b1c4891c6,esporte_lazer,35.0,238.0,1.0,950.0,16.0,7.0,12.0
57dcf5497a141d23764008088c8d9974,esporte_lazer,49.0,858.0,1.0,1250.0,30.0,30.0,35.0
0926524e4f3783f1b0e35c09d5fe13cd,beleza_saude,49.0,2127.0,2.0,100.0,16.0,5.0,15.0
680fb1be80c45666f3735cab0e1e5c30,malas_acessorios,59.0,716.0,3.0,6825.0,42.0,42.0,39.0
146eb6d2e5e311d926d672b5b25d3f4a,beleza_saude,43.0,1983.0,1.0,2300.0,30.0,10.0,20.0
758c721416d9d8799cb3059bd648240d,beleza_saude,50.0,443.0,1.0,500.0,23.0,5.0,11.0
d51f9e208b88e49c98f6a55649d5df35,utilidades_domesticas,55.0,94.0,2.0,1200.0,21.0,21.0,21.0
807d58831eeb7c3d2d80b696d679ff8f,fashion_bolsas_e_acessorios,13.0,146.0,1.0,150.0,20.0,20.0,20.0
1d828db422e61ea21702baf9eda8732d,telefonia_fixa,49.0,210.0,3.0,100.0,16.0,4.0,13.0
37a596b78c308cadd1669984686b04c4,esporte_lazer,57.0,2568.0,1.0,1800.0,22.0,18.0,18.0
911e953e7bd4d3a93bcc0354e12d2b96,automotivo,56.0,1128.0,3.0,450.0,18.0,6.0,12.0
2c2b1db11f5ec66bbc6ca9d1ce3f81a4,brinquedos,40.0,618.0,4.0,300.0,16.0,7.0,11.0
50046ff3c7e886839388c4532a5ba24f,cama_mesa_banho,42.0,352.0,1.0,1100.0,45.0,11.0,11.0
0d04a8284bd80aba2723d62bdb330b4d,automotivo,63.0,555.0,3.0,150.0,20.0,6.0,14.0
7b5dc46fb60be9d57911ae41dd5639ff,utilidades_domesticas,51.0,776.0,1.0,5800.0,42.0,28.0,33.0
9703986ab6085218deac513b71fe9b5c,automotivo,54.0,676.0,6.0,400.0,26.0,8.0,16.0
a53d9459ab35c28053d6b7732fb8ca07,telefonia,53.0,880.0,2.0,50.0,18.0,6.0,11.0
09d934535911e9af88dda1e31735379d,,,,,19200.0,64.0,40.0,48.0
4fa2410cf10d733adc25a98d23a33975,moveis_escritorio,44.0,2235.0,1.0,12400.0,58.0,28.0,58.0
ce795d93828b601d26e3188a77eeaf0e,moveis_decoracao,30.0,679.0,1.0,20000.0,93.0,9.0,43.0
1da5a90b5fbd1e1bc37b7bbb999c7bd3,moveis_decoracao,45.0,606.0,3.0,1000.0,29.0,13.0,13.0
ebc714d9f070a89f4d411982ea9670fb,brinquedos,50.0,999.0,2.0,1950.0,24.0,35.0,26.0
fe59a1e006df3ac42bf0ceb876d70969,informatica_acessorios,60.0,2136.0,1.0,3407.0,28.0,22.0,23.0
fda36cbf21cf89adaae228f08c1e4121,eletrodomesticos_2,54.0,865.0,2.0,14250.0,72.0,27.0,43.0
ca9bcd697674a4d0eeb84be9c533b9d2,pet_shop,37.0,385.0,1.0,3800.0,45.0,30.0,35.0
9e75c1e76e60e7ddab5d73da0e216234,utilidades_domesticas,60.0,484.0,1.0,1600.0,25.0,25.0,25.0
2ed6a60d8d1687aa377a1d37746664eb,construcao_ferramentas_iluminacao,32.0,383.0,1.0,1800.0,36.0,10.0,36.0
f78d57eae3aa976bdfd5f0db33141a79,cama_mesa_banho,58.0,204.0,1.0,2100.0,35.0,20.0,30.0
24ca97c9bbba92771baa2989300b2c50,pet_shop,50.0,529.0,4.0,200.0,16.0,26.0,11.0
cad39e71c0fe2f6ce875040d4ac43a4b,relogios_presentes,34.0,580.0,1.0,642.0,20.0,13.0,16.0
ea1d59339533cb7f68f0319501d8e4d4,agro_industria_e_comercio,60.0,876.0,2.0,9900.0,29.0,49.0,36.0
e61f7a619c73b49eb629e2a3ab687a7a,informatica_acessorios,54.0,1674.0,1.0,5977.0,38.0,21.0,29.0
765c417cdc38443aaa558a0159a98591,malas_acessorios,26.0,998.0,7.0,3500.0,40.0,55.0,25.0
94ab89bbeb920c479a0a9ed200c77274,automotivo,58.0,339.0,4.0,150.0,25.0,15.0,15.0
